month_start,team_id,region_id,cost_category,budget_amount,actual_amount
2025-12-01,3,2,salary,154398.1,153250.66
2025-12-01,3,2,contractors,32763.95,34813.68
2025-12-01,3,2,software,17280.45,21386.6
2025-12-01,3,2,training,8738.75,8649.77
2025-12-01,3,2,travel,6773.63,6993.27
2025-12-01,3,3,salary,138629.45,145699.41
2025-12-01,3,3,contractors,29017.08,31064.92
2025-12-01,3,3,software,15938.25,16575.39
2025-12-01,3,3,training,7579.55,7362.37
2025-12-01,3,3,travel,6028.99,6332.31
2025-12-01,3,4,salary,91593.47,93866.1
2025-12-01,3,4,contractors,20152.07,19733.57
2025-12-01,3,4,software,10470.99,11817.09
2025-12-01,3,4,training,5491.93,5395.49
2025-12-01,3,4,travel,3816.99,4123.56
2025-12-01,4,1,salary,89226.03,90109.92
2025-12-01,4,1,contractors,18474.05,19300.32
2025-12-01,4,1,software,9789.67,10765.94
2025-12-01,4,1,training,5008.3,4651.27
2025-12-01,4,1,travel,3627.49,3765.24
2025-12-01,4,2,salary,122207.07,128421.64
2025-12-01,4,2,contractors,26549.8,26362.01
2025-12-01,4,2,software,13929.92,14319.02
2025-12-01,4,2,training,7009.55,7193.71
2025-12-01,4,2,travel,5641.71,5741.0
2025-12-01,4,3,salary,109495.79,99371.36
2025-12-01,4,3,contractors,24488.53,21355.68
2025-12-01,4,3,software,12736.99,14377.26
2025-12-01,4,3,training,6167.0,6600.26
2025-12-01,4,3,travel,4990.49,4947.25
2025-12-01,4,4,salary,73570.58,75604.62
2025-12-01,4,4,contractors,16358.82,16670.97
2025-12-01,4,4,software,8859.71,9113.27
2025-12-01,4,4,training,4370.77,4750.96
2025-12-01,4,4,travel,3236.07,3338.12
2025-12-01,5,1,salary,57175.34,61537.48
2025-12-01,5,1,contractors,12531.94,13025.54
2025-12-01,5,1,software,6614.85,7666.92
2025-12-01,5,1,training,3191.3,3239.21
2025-12-01,5,1,travel,2510.32,2498.43
2025-12-01,5,2,salary,83434.79,78947.82
2025-12-01,5,2,contractors,18057.16,19940.42
2025-12-01,5,2,software,9254.59,9667.07
2025-12-01,5,2,training,4463.72,4581.89
2025-12-01,5,2,travel,3329.41,3343.08
2025-12-01,5,3,salary,76797.17,83338.22
2025-12-01,5,3,contractors,16985.87,16918.92
2025-12-01,5,3,software,8935.98,9494.7
2025-12-01,5,3,training,4451.27,4689.57
2025-12-01,5,3,travel,3160.28,3364.66
2025-12-01,5,4,salary,57454.36,59255.21
2025-12-01,5,4,contractors,12198.51,12358.04
2025-12-01,5,4,software,6431.73,7208.68
2025-12-01,5,4,training,3262.58,3100.78
2025-12-01,5,4,travel,2332.63,2249.95
